o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:type,dcterms:identifier,dcterms:alternative,dcterms:references,ric:hasOrHadCategory,ric:latitude,ric:longitude,gn:parentADM1,gn:population
885,https://undusting.org/edut710/admin/item/885,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת ניל""י","human settlement | מושב",710.Loc.00462,"Givat Nili|Giv'at Nili",https://www.wikidata.org/wiki/Q1941126,"Israel Location",32.54694444,35.04111111,"Alona Regional Council | אלונה",733
884,https://undusting.org/edut710/admin/item/884,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת עוז","kibbutz | קיבוץ",710.Loc.00463,"Givat Oz|Giv'at Oz",https://www.wikidata.org/wiki/Q2890663,"Israel Location",32.55542222,35.20030278,"Megiddo Regional Council | מגידו",469
883,https://undusting.org/edut710/admin/item/883,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת שפירא","moshav | מושב",710.Loc.00464,"Givat Shapira|Giv'at Shappira",https://www.wikidata.org/wiki/Q2916530,"Israel Location",32.35779722,34.8751,"Hefer Valley Regional Council | עמק חפר",434
882,https://undusting.org/edut710/admin/item/882,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת שמש","human settlement | ישוב",710.Loc.00465,"Givat Shemesh|Giv'at Shemesh",https://www.wikidata.org/wiki/Q2919832,"Israel Location",31.77418889,34.95055,"Mateh Yehuda Regional Council | מטה יהודה",60
881,https://undusting.org/edut710/admin/item/881,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת שמואל","city council | מועצה עירונית",710.Loc.00466,"Giv'at Shmuel|Giv'at Shemu'el",https://www.wikidata.org/wiki/Q152641,"Israel Location",32.07805556,34.84888889,,25298
880,https://undusting.org/edut710/admin/item/880,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת יערים","moshav | מושב",710.Loc.00467,"Giv'at Ye'arim",https://www.wikidata.org/wiki/Q2889845,"Israel Location",31.78735278,35.08895833,"Mateh Yehuda Regional Council | מטה יהודה",1398
879,https://undusting.org/edut710/admin/item/879,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת ישעיהו","moshav | מושב",710.Loc.00468,"Givat Yeshayahu|Giv'at Yesha'yahu",https://www.wikidata.org/wiki/Q2890506,"Israel Location",31.66969722,34.9506,"Mateh Yehuda Regional Council | מטה יהודה",796
878,https://undusting.org/edut710/admin/item/878,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת יואב","moshav | מושב",710.Loc.00469,"Givat Yoav|Giv'at Yo'av",https://www.wikidata.org/wiki/Q2909809,"Israel Location",32.79809722,35.6807,"Golan Regional Council | גולן",662
877,https://undusting.org/edut710/admin/item/877,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעת זאב","local council | עיירה",710.Loc.00470,"Giv'at Ze'ev",https://www.wikidata.org/wiki/Q2369607,"Israel Location",31.86416667,35.16972222,"West Bank",18420
876,https://undusting.org/edut710/admin/item/876,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,גבעתיים,"city | עיר",710.Loc.00471,Givatayim|Giv'atayim,https://www.wikidata.org/wiki/Q152413,"Israel Location",32.06972222,34.81166667,"Tel Aviv District",59518
875,https://undusting.org/edut710/admin/item/875,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,גבעתי,"moshav | מושב",710.Loc.00472,Giv'ati,https://www.wikidata.org/wiki/Q2009152,"Israel Location",31.73219722,34.67999722,"Be'er Tuvia Regional Council | באר טוביה",1047
874,https://undusting.org/edut710/admin/item/874,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,גבעולים,"moshav | מושב",710.Loc.0018,Givolim|Giv'olim,https://www.wikidata.org/wiki/Q2889539,"710_Locations | Israel Location",31.39669722,34.5915,"Sdot Negev Regional Council | שדות נגב",326
873,https://undusting.org/edut710/admin/item/873,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעון החדשה","Israeli settlement | ישוב קהילתי",710.Loc.00474,"Giv'on Hahadasha",https://www.wikidata.org/wiki/Q2777945,"Israel Location",31.84874444,35.15759167,"Mateh Binyamin Regional Council | מטה בנימין",1021
872,https://undusting.org/edut710/admin/item/872,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גבעות עדן","human settlement | ישוב",710.Loc.00475,"Geva'ot Eden|Giv'ot Eden",https://www.wikidata.org/wiki/Q21598570,"Israel Location",31.6622,35.0129,"Mateh Yehuda Regional Council | מטה יהודה",
871,https://undusting.org/edut710/admin/item/871,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,גיזו,"human settlement | ישוב",710.Loc.00476,Gizo,https://www.wikidata.org/wiki/Q2778097,"Israel Location",31.8043,34.938,"Mateh Yehuda Regional Council | מטה יהודה",188
870,https://undusting.org/edut710/admin/item/870,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,גונן,"human settlement | קיבוץ",710.Loc.00477,Gonen,https://www.wikidata.org/wiki/Q2777378,"Israel Location",33.12239722,35.64639722,"Upper Galilee Regional Council | הגליל העליון",329
869,https://undusting.org/edut710/admin/item/869,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,גורן,moshav,710.Loc.00478,Goreni|Goren,https://www.wikidata.org/wiki/Q2777420,"Israel Location",33.0566,35.239197222222,"מעלה יוסף",441.0
868,https://undusting.org/edut710/admin/item/868,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"גורנות הגליל","human settlement | ישוב",710.Loc.00479,"Gornot Hagalil",https://www.wikidata.org/wiki/Q2777126,"Israel Location",33.06032778,35.24887778,"Ma'ale Yosef Regional Council | מעלה יוסף",168
867,https://undusting.org/edut710/admin/item/867,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,הבונים,"moshav | מושב",710.Loc.00480,"Habonim, Israel|Habonim",https://www.wikidata.org/wiki/Q952872,"Israel Location",32.63589722,34.9326,"Hof HaCarmel Regional Council | חוף הכרמל",345
866,https://undusting.org/edut710/admin/item/866,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חד-נס,"community settlement | ישוב קהילתי",710.Loc.00481,"Had Nes|Had-nes",https://www.wikidata.org/wiki/Q2907364,"Israel Location",32.92759722,35.64229722,"Golan Regional Council | גולן",810
865,https://undusting.org/edut710/admin/item/865,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"הדר עם","moshav | מושב",710.Loc.00482,"Hadar Am",https://www.wikidata.org/wiki/Q2920105,"Israel Location",32.34969722,34.8982,"Hefer Valley Regional Council | עמק חפר",599
864,https://undusting.org/edut710/admin/item/864,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חדרה,"city | עיר",710.Loc.00483,Hadera,https://www.wikidata.org/wiki/Q471886,"Israel Location",32.45,34.91666667,"Hadera Subdistrict",95700
863,https://undusting.org/edut710/admin/item/863,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חדיד,"moshav | מושב",710.Loc.00484,Hadid,https://www.wikidata.org/wiki/Q2614824,"Israel Location",31.96777778,34.93361111,"Hevel Modi'in Regional Council | חבל מודיעין",875
862,https://undusting.org/edut710/admin/item/862,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"חפץ חיים","kibbutz | קיבוץ",710.Loc.00485,"Hafetz Haim|Hafez Hayyim",https://www.wikidata.org/wiki/Q2890392,"Israel Location",31.78859722,34.79999722,"Nahal Sorek Regional Council | נחל שורק",558
861,https://undusting.org/edut710/admin/item/861,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חגי,"Israeli settlement | ישוב",710.Loc.00486,"Beit Hagai|Haggai",https://www.wikidata.org/wiki/Q246986,"Israel Location",31.49305556,35.08083333,"Har Hevron Regional Council | הר חברון",701
860,https://undusting.org/edut710/admin/item/860,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חגור,"moshav | מושב",710.Loc.00487,Hagor,https://www.wikidata.org/wiki/Q2916763,"Israel Location",32.13891667,34.94871111,"Drom HaSharon Regional Council | דרום השרון",1162
859,https://undusting.org/edut710/admin/item/859,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,הגושרים,"human settlement | קיבוץ",710.Loc.00488,Hagoshrim|Hagosherim,https://www.wikidata.org/wiki/Q2890599,"Israel Location",33.22083333,35.62361111,"Upper Galilee Regional Council | הגליל העליון",1009
858,https://undusting.org/edut710/admin/item/858,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,החותרים,"human settlement | קיבוץ",710.Loc.00489,Hahotrim|Hahoterim,https://www.wikidata.org/wiki/Q269858,"Israel Location",32.7513,34.9562,"Hof HaCarmel Regional Council | חוף הכרמל",730
857,https://undusting.org/edut710/admin/item/857,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חיפה,"city | עיר",710.Loc.00490,Haifa,,"Israel Location",32.81916666666667,34.99916666666667,,282831
856,https://undusting.org/edut710/admin/item/856,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חלוץ,"community settlement | ישוב קהילתי",710.Loc.00491,"Har Halutz|Haluz",https://www.wikidata.org/wiki/Q2889976,"Israel Location",32.95055,35.31227778,"Misgav Regional Council | משגב",464
855,https://undusting.org/edut710/admin/item/855,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,המעפיל,"kibbutz | קיבוץ",710.Loc.00492,Hama'apil|Hama'pil,https://www.wikidata.org/wiki/Q2890609,"Israel Location",32.37777778,34.98333333,"Hefer Valley Regional Council | עמק חפר",807
854,https://undusting.org/edut710/admin/item/854,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חמדיה,"human settlement | קיבוץ",710.Loc.00493,Hamadia|Hamadya,https://www.wikidata.org/wiki/Q510685,"Israel Location",32.5202,35.51979722,"Valley of Springs Regional Council | עמק המעיינות",379
853,https://undusting.org/edut710/admin/item/853,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חמאם,"human settlement | ישוב",710.Loc.00494,Hamaam|Hamam,https://www.wikidata.org/wiki/Q2091217,"Israel Location",32.82827778,35.49225833,"Al-Batuf Regional Council | אל-בטוף",1561
852,https://undusting.org/edut710/admin/item/852,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חמרה,"Israeli settlement | מושב",710.Loc.00495,Hamra,https://www.wikidata.org/wiki/Q2916663,"Israel Location",32.199,35.4349,"Bik'at HaYarden Regional Council | ערבות הירדן",173
851,https://undusting.org/edut710/admin/item/851,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חניתה,"kibbutz | קיבוץ",710.Loc.00496,Hanita,https://www.wikidata.org/wiki/Q2890402,"Israel Location",33.0876,35.17349722,"Mateh Asher Regional Council | מטה אשר",724
850,https://undusting.org/edut710/admin/item/850,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חנתון,"human settlement | קיבוץ",710.Loc.00497,Hanaton|Hannaton,https://www.wikidata.org/wiki/Q2777329,"Israel Location",32.78569722,35.24399722,"Jezreel Valley Regional Council | עמק יזרעאל",1008
849,https://undusting.org/edut710/admin/item/849,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חניאל,"moshav | מושב",710.Loc.00498,Haniel|Hanni'el,https://www.wikidata.org/wiki/Q2920131,"Israel Location",32.3322,34.95009722,"Hefer Valley Regional Council | עמק חפר",924
848,https://undusting.org/edut710/admin/item/848,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,העוגן,"human settlement | קיבוץ",710.Loc.00499,Haogen,https://www.wikidata.org/wiki/Q2889794,"Israel Location",32.36361111,34.92361111,"Hefer Valley Regional Council | עמק חפר",855
847,https://undusting.org/edut710/admin/item/847,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,האון,"moshav | קיבוץ",710.Loc.00500,Haon,https://www.wikidata.org/wiki/Q2889225,"Israel Location",32.72472778,35.62183889,"Emek HaYarden Regional Council | עמק הירדן",184
846,https://undusting.org/edut710/admin/item/846,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"הר אדר","Israeli settlement | ישוב",710.Loc.00501,"Har Adar",https://www.wikidata.org/wiki/Q668897,"Israel Location",31.82611111,35.12972222,"Judea and Samaria Area",4107
845,https://undusting.org/edut710/admin/item/845,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"הר עמשא","human settlement | ישוב",710.Loc.00502,"Har Amasa",https://www.wikidata.org/wiki/Q2916521,"Israel Location",31.34329722,35.1017,"Tamar Regional Council | תמר",113
844,https://undusting.org/edut710/admin/item/844,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"הר גילה","Israeli settlement | ישוב",710.Loc.00503,"Har Gilo|Har Gillo",https://www.wikidata.org/wiki/Q1120621,"Israel Location",31.72205833,35.17148889,"Gush Etzion Regional Council | גוש עציון",1635
843,https://undusting.org/edut710/admin/item/843,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,הראל,"human settlement | קיבוץ",710.Loc.00504,Harel|Har'el,https://www.wikidata.org/wiki/Q2890202,"Israel Location",31.80949722,34.95009722,"Mateh Yehuda Regional Council | מטה יהודה",247
842,https://undusting.org/edut710/admin/item/842,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,הררית,"human settlement | ישוב",710.Loc.00505,Hararit,https://www.wikidata.org/wiki/Q2889988,"Israel Location",32.84611111,35.36805556,"Misgav Regional Council | משגב",640
841,https://undusting.org/edut710/admin/item/841,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חרשים,"human settlement | ישוב",710.Loc.00506,Harashim,https://www.wikidata.org/wiki/Q2890766,"Israel Location",32.9564,35.3282,"Misgav Regional Council | משגב",290
840,https://undusting.org/edut710/admin/item/840,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,הרדוף,"human settlement | קיבוץ",710.Loc.00507,Harduf,https://www.wikidata.org/wiki/Q2916622,"Israel Location",32.7635,35.17379722,"Jezreel Valley Regional Council | עמק יזרעאל",1117
839,https://undusting.org/edut710/admin/item/839,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חריש,"city council | מועצה עירונית",710.Loc.00508,Harish,https://www.wikidata.org/wiki/Q2891177,"Israel Location",32.48934722,35.107875,"Haifa District",13232
838,https://undusting.org/edut710/admin/item/838,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חרוצים,"human settlement | ישוב",710.Loc.00510,Harutzim|Haruzim,https://www.wikidata.org/wiki/Q2916531,"Israel Location",32.2276,34.8646,"Hof HaSharon Regional Council | חוף השרון",889
837,https://undusting.org/edut710/admin/item/837,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חשמונאים,"Israeli settlement | ישוב",710.Loc.00511,Hashmonaim|Hashmona'im,https://www.wikidata.org/wiki/Q2777697,"Israel Location",31.93101389,35.02157222,"Mateh Binyamin Regional Council|Israeli-occupied territories | מטה בנימין",2771
836,https://undusting.org/edut710/admin/item/836,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,הסוללים,"human settlement | קיבוץ",710.Loc.00513,Hasolelim,https://www.wikidata.org/wiki/Q2889195,"Israel Location",32.75039722,35.2378,"Jezreel Valley Regional Council | עמק יזרעאל",989
835,https://undusting.org/edut710/admin/item/835,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חספין,"community settlement | ישוב קהילתי",710.Loc.00514,Haspin,https://www.wikidata.org/wiki/Q2910942,"Israel Location",32.8449,35.7926,"Golan Regional Council | גולן",2055
834,https://undusting.org/edut710/admin/item/834,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"חבצלת השרון","moshav | מושב",710.Loc.00515,"Havatzelet Hasharon|Havazzelet Hasharon",https://www.wikidata.org/wiki/Q2920189,"Israel Location",32.36014722,34.8618,"Hefer Valley Regional Council | עמק חפר",553
833,https://undusting.org/edut710/admin/item/833,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,"הוואשלה (שבט)","ethnic group | שבט בדואי",710.Loc.00516,"Negev Bedouin|Hawashla",https://www.wikidata.org/wiki/Q574548,"Israel Location",,,,
832,https://undusting.org/edut710/admin/item/832,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,היוגב,"moshav | מושב",710.Loc.00517,Hayogev,https://www.wikidata.org/wiki/Q2891272,"Israel Location",32.6118,35.2047,"Valley in Palestine | עמק יזרעאל",632
831,https://undusting.org/edut710/admin/item/831,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חצב,"moshav | מושב",710.Loc.00518,Hatzav|Hazav,https://www.wikidata.org/wiki/Q301427,"Israel Location",31.7799,34.76989722,"Be'er Tuvia Regional Council | באר טוביה",1486
830,https://undusting.org/edut710/admin/item/830,Location,dcterms:Location,yael.netzer@gmail.com,true,1271,,,,חצרים,"human settlement | קיבוץ",710.Loc.00519,Hatzerim|Hazerim,https://www.wikidata.org/wiki/Q1018902,"Israel Location",31.24027778,34.71388889,"Bnei Shimon Regional Council | בני שמעון",786
