File,dcterms:identifier,status,omeka.walls,Location,OmekaIDLocation,LocationsHarpz,harpaz.location,harpas.death.location,note,name yael,harpaz id_,harpaz first and last name,id from btl,Name btl,facet
authorities-edut710-dead-kidnapped.csv,Per.710.001394,,3172,פסטיבל נובה,6,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,,מתן קידו אלמלם,hrpz:746,מתן אלמלם,btl:43706,מתן קידו אלמלם,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001393,,3171,פסטיבל נובה,6,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,,נעם שלום,hrpz:857,נעם שלום,btl:43992,נעם שלום,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001392,,3170,נתיב העשרה,458,נתיב העשרה,נתיב העשרה,נתיב העשרה,,בלהה ינון,hrpz:532,בלהה ינון,,בלהה ינון,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.001391,,3169,נתיב העשרה,458,נתיב העשרה,נתיב העשרה,נתיב העשרה,,יעקובי ינון,hrpz:533,יעקובי ינון,btl:43305,יעקובי ינון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001389,,3167,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,דוד קצ'קו קציר,hrpz:320,דוד קציר,btl:43520,דוד קצ'קו קציר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001388,,3166,פסטיבל נובה,6,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,,קשת קסרוטי-כלפה,hrpz:781,קשת קסרוטי כלפה,btl:43962,קשת קסרוטי-כלפה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001387,,3165,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,דורון בולדס,hrpz:1485,דורון בולדס,btl:43724,דורון בולדס,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001386,,3164,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,עמית מגנזי,hrpz:1592,עמית מגנזי,btl:43881,עמית מגנזי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001385,,3163,פסטיבל נובה,6,פסטיבל נובה; בר,פסטיבל נובה; בר,פסטיבל נובה; בר,,אילן משה יעקב,hrpz:1529,אילן יעקב,btl:43851,אילן משה יעקב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001384,,3162,בארי,1135,בארי,בארי,בארי,,שמואל שמוליק וייס,hrpz:185,שמואל וייס,btl:43612,שמואל שמוליק וייס,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001383,,3161,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,יצחק לוי,hrpz:792,יצחק לוי,btl:43866,יצחק לוי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001382,,3160,פסטיבל נובה,6,מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),מיגונית בצומת רעים (מערב),,יועד פאר,hrpz:822,יועד פאר,btl:43935,יועד פאר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001381,,3159,פסטיבל נובה,6,אזור מפלסים,פסטיבל נובה,סמוך למפלסים,,גל עבדוש,hrpz:670,גל עבדוש,btl:43925,גל עבדוש,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001380,,3158,פסטיבל נובה,6,אזור מפלסים,סמוך למפלסים,סמוך למפלסים,,נאג'י עבדוש,hrpz:671,נאג׳י עבדוש,btl:43926,נאג'י עבדוש,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001379,,3157,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,אליהו אליקו רייכנשטיין,hrpz:336,אליהו רייכנשטיין,btl:43524,אליהו אליקו רייכנשטיין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001378,,3156,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,נעמי דגני,hrpz:298,נעמי דגני,btl:43492,נעמי דגני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001377,,3155,שדרות,225,שדרות,שדרות,שדרות,,לאוניד לוזובסקי,hrpz:1165,לאוניד לוזובסקי,btl:43423,לאוניד לוזובסקי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001376,,3154,פסטיבל נובה,6,פסטיבל נובה; בר,פסטיבל נובה; בר,פסטיבל נובה; בר,,נעם ליאל אפרים,hrpz:1433,נעם אפרים,btl:43715,נעם ליאל אפרים,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001375,,3153,אופקים,397,אופקים,אופקים,אופקים,,משה בן פורת,hrpz:1005,פורת בן פורת,btl:43438,משה בן פורת,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001374,,3152,פסטיבל נובה,6,כביש שער הנגב מפלסים,כביש שער הנגב מפלסים,כביש שער הנגב מפלסים,,מרסדס אוריה עמר,hrpz:1577,מרסדס עמר,btl:43934,מרסדס אוריה עמר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001373,,3151,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,עמרי רם,hrpz:831,עמרי רם,btl:43978,עמרי רם,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001372,,3150,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,צור סעידי,hrpz:971,צור סעידי,btl:43922,צור סעידי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001371,,3149,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,אביעד הלוי,hrpz:769,אביעד הלוי,btl:43802,אביעד הלוי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001370,,3148,בארי,1135,בארי,בארי,בארי,,מזי בכר,hrpz:40,מזי בכר,btl:43593,מזי בכר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001369,,3147,בארי,1135,בארי,בארי,בארי,,תמי סוכמן,hrpz:134,תמי סוכמן,btl:43636,תמי סוכמן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001368,,3146,בארי,1135,בארי,בארי,בארי,,יוסי אפטלון,hrpz:32,יוסי אפטלון,btl:43582,יוסי אפטלון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001367,,3145,בארי,1135,בארי,בארי,בארי,,פסי כהן,hrpz:61,פסיה כהן,btl:43622,פסי כהן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001366,,3144,בארי,1135,בארי,בארי,בארי,,רפי מורדו,hrpz:106,רפאל מורדו,btl:43629,רפי מורדו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001365,,3143,בארי,1135,בארי,בארי,בארי,,אורית סבירסקי,hrpz:136,אורית סבירסקי סלע,btl:43635,אורית סבירסקי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001364,,3142,בארי,1135,בארי,בארי,בארי,,רפי סבירסקי,hrpz:137,רפי סבירסקי,btl:43634,רפי סבירסקי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001363,,3141,בארי,1135,בארי,בארי,בארי,,מרסל פרייליך-קפלון,hrpz:73,מרסל פרייליך קפלון,btl:43642,מרסל פרייליך-קפלון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001362,,3140,בארי,1135,בארי,בארי,בארי,,מעין בר,hrpz:41,מעיין בר,btl:43596,מעין בר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001361,,3139,בארי,1135,בארי,בארי,בארי,,יובל בר,hrpz:42,יובל בר,btl:43595,יובל בר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001360,,3138,בארי,1135,בארי,בארי,בארי,,סילביה אוחיון,hrpz:110,סילביה אוחיון,btl:43580,סילביה אוחיון,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001359,,3137,בארי,1135,בארי,בארי,בארי,,דור רידר,hrpz:113,דור רידר,btl:43652,דור רידר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001358,,3136,בארי,1135,בארי,בארי,בארי,,דוד קרול,hrpz:58,דוד קרול,btl:43651,דוד קרול,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001357,,3135,בארי,1135,בארי,בארי,בארי,,איגור לוסב,hrpz:101,איגור לוסב,btl:43626,איגור לוסב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001356,,3134,בארי,1135,בארי,בארי,בארי,,מרינה לוסב,hrpz:102,מרינה לוסב,btl:43627,מרינה לוסב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001355,,3133,בארי,1135,בארי,בארי,בארי,,אברהם אלברט מילס,hrpz:596,אלברט מילס,btl:43630,אברהם אלברט מילס,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001354,,3132,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,נטע אפשטיין,hrpz:301,נטע אפשטיין,btl:43480,נטע אפשטיין,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001353,,3131,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,עמית להב,hrpz:788,עמית להב,btl:43864,עמית להב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001352,,3130,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,יניב זוהר,hrpz:457,יניב זוהר,btl:43538,יניב זוהר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001351,,3129,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,יסמין זוהר,hrpz:458,יסמין זוהר,btl:43539,יסמין זוהר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001350,,3128,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,קשת זוהר,hrpz:455,קשת זוהר,btl:43540,קשת זוהר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001349,,3127,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,תכלת זוהר,hrpz:456,תכלת זוהר,btl:43541,תכלת זוהר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001348,,3126,פסטיבל נובה,6,פסטיבל נובה,פסטיבל נובה,פסטיבל נובה,,סיון שהרבני,hrpz:1431,סיון שהרבני,btl:43983,סיון שהרבני,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001346,,3124,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,יונתן ג'וני קדם סימן טוב,hrpz:622,יונתן קדם סימן טוב,btl:43567,יונתן ג'וני קדם סימן טוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001345,,3123,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,תמר קדם סימן טוב,hrpz:621,תמר קדם סימן טוב,btl:43566,תמר קדם סימן טוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001344,,3122,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,שחר קדם סימן טוב,hrpz:620,שחר קדם סימן טוב,btl:43568,שחר קדם סימן טוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001343,,3121,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,ארבל קדם סימן טוב,hrpz:617,ארבל קדם סימן טוב,btl:43569,ארבל קדם סימן טוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001342,,3120,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,עומר קדם סימן טוב,hrpz:619,עומר קדם סימן טוב,btl:43570,עומר קדם סימן טוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001341,,3119,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,קרול סימן טוב,hrpz:618,קרול סימן טוב,btl:43564,קרול סימן טוב,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001340,,3118,ניר עוז,422,ניר עוז,ניר עוז,ניר עוז,,סעיד משה,hrpz:610,סעיד משה,btl:43560,סעיד משה,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001339,,3117,פסטיבל נובה,6,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,פסטיבל נובה; אמבולנס,,יוליה ווקסר,hrpz:956,יוליה ווקסר,,יוליה ווקסר,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.001338,,3116,חוף זיקים,1288,חוף זיקים,חוף זיקים,חוף זיקים,,אבי חסדאי,hrpz:1208,אבי חסדאי,btl:43369,אבי חסדאי,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001337,,3115,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,מירה שטהל,hrpz:339,מירה שטהל,btl:43528,מירה שטהל,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001336,,3114,בארי,1135,בארי,בארי,בארי,,אבשלום אבשל הרן,hrpz:36,אבשלום הרן,btl:43607,אבשלום אבשל הרן,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001335,,3113,צומת שער הנגב,1285,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,,אלין קפשיטר,hrpz:500,אלין קפשיטר,btl:43348,אלין קפשיטר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001334,,3112,צומת שער הנגב,1285,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,,איתן קפשיטר,hrpz:498,איתן קפשיטר,btl:43347,איתן קפשיטר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001333,,3111,צומת שער הנגב,1285,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,,יבגני קפשיטר,hrpz:499,יבגני קפשיטר,btl:43346,יבגני קפשיטר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001332,,3110,צומת שער הנגב,1285,צומת שער הנגב,צומת שער הנגב,צומת שער הנגב,,דינה קפשיטר,hrpz:497,דינה קפשיטר,btl:43345,דינה קפשיטר,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001331,,3109,נחל עוז,491,נחל עוז,נחל עוז,נחל עוז,,נועם אליקים,hrpz:411,נועם אליקים,btl:43534,נועם אליקים,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001330,,3108,שדרות,225,שדרות; תחנת משטרה,שדרות; תחנת משטרה,שדרות; תחנת משטרה,,סמצאו גולימה,hrpz:1566,סמצאו גולימה,,סמצאו גולימה,יש התאמה רק להרפז
authorities-edut710-dead-kidnapped.csv,Per.710.001329,,3107,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,תמי פלג זיו,hrpz:333,תמי פלג זיו נאור,btl:43498,תמי פלג זיו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001328,,3106,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,איתן זיו,hrpz:373,איתן זיו,btl:43497,איתן זיו,יש התאמה להכל
authorities-edut710-dead-kidnapped.csv,Per.710.001327,,3105,כפר עזה,743,כפר עזה,כפר עזה,כפר עזה,,יובל סולומון,hrpz:343,יובל סלומון,btl:43505,יובל סולומון,יש התאמה להכל
